pal_index,pal_name,pal_description,is_boss,is_tower_boss,element_1,element_2,item_drop_1,item_drop_2,partner_skill_title,partner_skill_description,work_suitability,stats_hp,stats_melee_attack,stats_shot_attack,stats_defense,stats_support,stats_stamina,stats_walk_speed,stats_run_speed,stats_ride_sprint_speed,stats_food_amount,stats_rarity,stats_price,male_probability,combi_rank,active_skills
17,Depresso,"It has few friends because of the perpetually grouchy look on its face, but it is in fact kindhearted.
Some have seen it feeding Vixywho have strayed from their pack.",False,False,Dark,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'Venom'}",,Caffeine Inoculation,"When activated, Depresso drinks a massive amount of energy drinks,
causing its movement speed to increase.","Handcraft(Lv.1), Mining(Lv.1), Transport(Lv.1)",70,70,70,70,100,100,10,300,400,2,1,1050,50,1380,Poison Blast (Lv.1 | Pwr.30 | CD.2s) | Sand Blast (Lv.7 | Pwr.40 | CD.4s) | Dark Ball (Lv.15 | Pwr.40 | CD.4s) | Ice Missile (Lv.22 | Pwr.30 | CD.3s) | Shadow Burst (Lv.30 | Pwr.55 | CD.10s) | Nightmare Ball (Lv.40 | Pwr.100 | CD.30s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
18,Cremis,"Compared to Lamball, it has finer wool and a temperament more suited for domestication.
However, it has historically always been kept as a pet.
Cuteness is considered a virtue.",False,False,Neutral,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Wool'}",,Fluffy Wool,"While in team, increases attack power of Neutral Pals. Sometimes drops Wool when assigned to Ranch.","Collection(Lv.1), Monster Farm(Lv.1)",70,100,70,75,100,100,40,300,450,2,1,1420,50,1455,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Sand Blast (Lv.7 | Pwr.40 | CD.4s) | Spark Blast (Lv.15 | Pwr.30 | CD.2s) | Power Shot (Lv.22 | Pwr.35 | CD.4s) | Shockwave (Lv.30 | Pwr.40 | CD.4s) | Power Bomb (Lv.40 | Pwr.70 | CD.15s) | Lightning Bolt (Lv.50 | Pwr.150 | CD.55s)
19,Daedream,"It puts those it is interested in to sleep and shows them an endless stream of happy dreams.
Those who fall under its spell are never to wake until death takes them.",False,False,Dark,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Venom'}","{'drop_rate': 1, 'min_drop': 1, 'max_drop': 1, 'item_name': 'PalUpgradeStone'}",Dream Chaser,"While in team, appears near the player. Follows up player attacks with magic bullets.","Handcraft(Lv.1), Collection(Lv.1), Transport(Lv.1)",70,100,75,60,100,100,140,300,550,3,1,1330,50,1230,Dark Ball (Lv.1 | Pwr.40 | CD.4s) | Poison Blast (Lv.7 | Pwr.30 | CD.2s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Cryst Breath (Lv.22 | Pwr.90 | CD.22s) | Spirit Flame (Lv.30 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.40 | Pwr.100 | CD.30s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
20,Rushoar,"Being an extremely aggressive Pal, it often picks fights before gauging its opponents' strength. Though small, its powerful charge can even send boulders flying.",False,False,Ground,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Meat_Boar'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Leather'}",Hard Head,Can be ridden. Increases efficiency of destroying boulders while mounted.,Mining(Lv.1),80,100,70,70,100,100,150,450,700,3,1,1680,50,1130,Reckless Charge (Lv.1 | Pwr.55 | CD.2s) | Sand Blast (Lv.7 | Pwr.40 | CD.4s) | Power Shot (Lv.15 | Pwr.35 | CD.4s) | Stone Blast (Lv.22 | Pwr.55 | CD.10s) | Power Bomb (Lv.30 | Pwr.70 | CD.15s) | Rock Lance (Lv.40 | Pwr.150 | CD.55s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
21,Nox,"If you find Nox hair in your bedding, you should leave it where it lays and leave immediately.
Picking it up is a one-way-ticket to a never ending night.",False,False,Dark,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Leather'}","{'drop_rate': 40, 'min_drop': 1, 'max_drop': 1, 'item_name': 'PalUpgradeStone'}",Kuudere,"When fighting together, applies Dark damage to the player's attacks.",Collection(Lv.1),75,70,85,70,140,100,60,300,500,2,6,1480,50,1180,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Dark Ball (Lv.7 | Pwr.40 | CD.4s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Power Bomb (Lv.22 | Pwr.70 | CD.15s) | Spirit Flame (Lv.30 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.40 | Pwr.100 | CD.30s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
22,Fuddler,"Its large claws boast of diamond-like hardness. However, sharpening these claws consumes most of its energy,
leading it to sometimes spending entire days doing nothing else.",False,False,Ground,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Leather'}",,Ore Detector,"When activated, generates subtle vibrations to detect nearby ore.","Handcraft(Lv.1), Mining(Lv.1), Transport(Lv.1)",65,100,80,50,100,100,60,300,550,2,1,1360,50,1220,Sand Blast (Lv.1 | Pwr.40 | CD.4s) | Power Shot (Lv.7 | Pwr.35 | CD.4s) | Stone Blast (Lv.15 | Pwr.55 | CD.10s) | Stone Cannon (Lv.22 | Pwr.70 | CD.15s) | Power Bomb (Lv.30 | Pwr.70 | CD.15s) | Sand Tornado (Lv.40 | Pwr.80 | CD.18s) | Rock Lance (Lv.50 | Pwr.150 | CD.55s)
23,Killamari,"It wraps itself around an enemy's head, sucking out their insides. Pal mummies are occasionally found, but these are in fact
Killamari victims.",False,False,Dark,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 4, 'item_name': 'Venom'}",,Fried Squid,"While in team, can be summoned and used instead of a glider. Can float for long periods of time while gliding.","Collection(Lv.1), Transport(Lv.2)",60,100,60,70,100,100,120,400,550,3,1,1200,50,1290,Hydro Jet (Lv.1 | Pwr.30 | CD.2s) | Poison Blast (Lv.7 | Pwr.30 | CD.2s) | Dark Ball (Lv.15 | Pwr.40 | CD.4s) | Shadow Burst (Lv.22 | Pwr.55 | CD.10s) | Acid Rain (Lv.30 | Pwr.80 | CD.18s) | Nightmare Ball (Lv.40 | Pwr.100 | CD.30s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
24,Mau,"Its hard tail does not deteriorate even when cut off. Some believed these severed tails to be good luck,
but for the innumerable Mau who were
poached as a result, they were anything but.",False,False,Dark,,"{'drop_rate': 50, 'min_drop': 100, 'max_drop': 200, 'item_name': 'Money'}",,Gold Digger,Sometimes digs up Gold Coin when assigned to Ranch.,Monster Farm(Lv.1),70,70,60,70,100,100,105,475,550,1,1,1000,50,1480,Sand Blast (Lv.1 | Pwr.40 | CD.4s) | Dark Ball (Lv.7 | Pwr.40 | CD.4s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Sand Tornado (Lv.22 | Pwr.80 | CD.18s) | Spirit Flame (Lv.30 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.40 | Pwr.100 | CD.30s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
25,Celaray,"Riding the wind, this Pal travels where it pleases. Should it find a partner along the way,
the encounter will mark its journey's end.",False,False,Water,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'PalFluid'}",,Zephyr Glider,"While in team, can be summoned and used instead of a glider. Allows you to move quickly for long periods of time while gliding with this Pal.","Watering(Lv.1), Transport(Lv.1)",80,100,70,80,100,100,150,550,700,3,3,2860,50,870,Hydro Jet (Lv.1 | Pwr.30 | CD.2s) | Aqua Gun (Lv.7 | Pwr.40 | CD.4s) | Power Shot (Lv.15 | Pwr.35 | CD.4s) | Bubble Blast (Lv.22 | Pwr.65 | CD.13s) | Seed Machine Gun (Lv.30 | Pwr.50 | CD.9s) | Aqua Burst (Lv.40 | Pwr.100 | CD.30s) | Hydro Laser (Lv.50 | Pwr.150 | CD.55s)
26,Direhowl,Long ago Direhowl would hunt alongside humans but over the years this bond faded.,False,False,Neutral,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Leather'}","{'drop_rate': 3, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Ruby'}",Direhowl Rider,Can be ridden. Moves slightly faster than most mounts.,Collection(Lv.1),80,110,90,75,100,70,180,800,1050,3,2,1920,50,1060,Fierce Fang (Lv.1 | Pwr.45 | CD.2s) | Sand Blast (Lv.7 | Pwr.40 | CD.4s) | Air Cannon (Lv.15 | Pwr.25 | CD.2s) | Power Shot (Lv.22 | Pwr.35 | CD.4s) | Ignis Blast (Lv.30 | Pwr.30 | CD.2s) | Power Bomb (Lv.40 | Pwr.70 | CD.15s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
27,Tocotoco,"A frightening Pal that produces exploding eggs. It often fires these eggs from its rear end as a form of defense,
but when spent, the Pal itself explodes.",False,False,Neutral,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Gunpowder2'}","{'drop_rate': 50, 'min_drop': 1, 'max_drop': 1, 'item_name': 'PalItem_ColorfulBird'}",Eggbomb Launcher,"When activated, equips to the player and transforms into an egg launcher.",Collection(Lv.1),60,80,75,70,70,100,60,300,550,2,1,1090,50,1340,Implode (Lv.1 | Pwr.180 | CD.55s) | Air Cannon (Lv.7 | Pwr.25 | CD.2s) | Power Shot (Lv.15 | Pwr.35 | CD.4s) | Megaton Implode (Lv.22 | Pwr.250 | CD.55s) | Sand Tornado (Lv.30 | Pwr.80 | CD.18s) | Power Bomb (Lv.40 | Pwr.70 | CD.15s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
28,Flopie,"It prefers places that have an abundance of vegetation, but hay fever has apparently become a problem for
Flopie as of late.",False,False,Grass,,"{'drop_rate': 20, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Herbs'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'WheatSeeds'}",Helper Bunny,"While in team, appears near the player. Automatically picks up nearby items.","Seeding(Lv.1), Handcraft(Lv.1), Collection(Lv.1), Product Medicine(Lv.1), Transport(Lv.1)",75,100,65,70,100,100,100,400,550,3,1,1220,50,1280,Wind Cutter (Lv.1 | Pwr.30 | CD.2s) | Air Cannon (Lv.7 | Pwr.25 | CD.2s) | Hydro Jet (Lv.15 | Pwr.30 | CD.2s) | Seed Machine Gun (Lv.22 | Pwr.50 | CD.9s) | Bubble Blast (Lv.30 | Pwr.65 | CD.13s) | Grass Tornado (Lv.40 | Pwr.80 | CD.18s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
29,Mozzarina,"Milk pours from this Pal like water from an open faucet, regardless of its gender. It's truly a mystery of life, although this mystery may be better left unsolved.",False,False,Neutral,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'Meat_CowPal'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Milk'}",Milk Maker,Sometimes produces Milk when assigned to Ranch.,Monster Farm(Lv.1),90,100,50,80,100,100,55,580,700,3,2,2620,20,910,Power Shot (Lv.1 | Pwr.35 | CD.4s) | Sand Blast (Lv.7 | Pwr.40 | CD.4s) | Air Cannon (Lv.15 | Pwr.25 | CD.2s) | Stone Blast (Lv.22 | Pwr.55 | CD.10s) | Stone Cannon (Lv.30 | Pwr.70 | CD.15s) | Power Bomb (Lv.40 | Pwr.70 | CD.15s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
30,Bristla,"This prickly Pal's thorns are highly poisonous. It is friendly with Cinnamoth and only smiles
while a Cinnamoth is drinking its nectar.",False,False,Grass,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'WheatSeeds'}","{'drop_rate': 50, 'min_drop': 1, 'max_drop': 1, 'item_name': 'LettuceSeeds'}",Princess Gaze,"While in team, increases attack power of Grass Pals.","Seeding(Lv.1), Handcraft(Lv.1), Collection(Lv.1), Product Medicine(Lv.2), Transport(Lv.1)",80,80,80,80,100,100,100,400,550,5,1,1140,50,1320,Wind Cutter (Lv.1 | Pwr.30 | CD.2s) | Seed Machine Gun (Lv.7 | Pwr.50 | CD.9s) | Ice Missile (Lv.15 | Pwr.30 | CD.3s) | Grass Tornado (Lv.22 | Pwr.80 | CD.18s) | Iceberg (Lv.30 | Pwr.70 | CD.15s) | Spine Vine (Lv.40 | Pwr.95 | CD.25s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
31,Gobfin,"Long ago, it was a large and powerful aquatic Pal. As food became scarce it evolved to live on land.
Since walking requires much energy, it gradually became smaller
and is now a small and puny Pal.",False,False,Water,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'PalFluid'}",,Angry Shark,"When activated, attacks targeted enemy with a powerful Aqua Gun.
While in team, increases player's attack power.","Watering(Lv.2), Handcraft(Lv.1), Transport(Lv.1)",90,90,90,75,100,100,80,400,500,3,2,1840,50,1090,Hydro Jet (Lv.1 | Pwr.30 | CD.2s) | Power Shot (Lv.7 | Pwr.35 | CD.4s) | Aqua Gun (Lv.15 | Pwr.40 | CD.4s) | Bubble Blast (Lv.22 | Pwr.65 | CD.13s) | Icicle Cutter (Lv.30 | Pwr.55 | CD.10s) | Aqua Burst (Lv.40 | Pwr.100 | CD.30s) | Hydro Laser (Lv.50 | Pwr.150 | CD.55s)
32,Hangyu,"Its gigantic arms can rip apart even iron. As a particularly cruel form of execution, serious criminals
would be strung up in a public square, and a Hangyu
would tear the skin right from their bones.",False,False,Ground,,"{'drop_rate': 100, 'min_drop': 5, 'max_drop': 10, 'item_name': 'Fiber'}",,Flying Trapeze,"While in team, can be summoned and used instead of a glider. Carries the player up high while gliding.","Handcraft(Lv.1), Collection(Lv.1), Transport(Lv.2)",80,70,70,70,100,100,100,400,550,2,1,1020,50,1420,Sand Blast (Lv.1 | Pwr.40 | CD.4s) | Air Cannon (Lv.7 | Pwr.25 | CD.2s) | Wind Cutter (Lv.15 | Pwr.30 | CD.2s) | Power Shot (Lv.22 | Pwr.35 | CD.4s) | Power Bomb (Lv.30 | Pwr.70 | CD.15s) | Sand Tornado (Lv.40 | Pwr.80 | CD.18s) | Rock Lance (Lv.50 | Pwr.150 | CD.55s)
33,Mossanda,"A Pal so powerful it's hard to believe. In one experiment, this Pal tore through 3,000 sheets of paper at once!
It's only by some miracle that this Pal isn't a meat-eater.",False,False,Grass,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'Mushroom'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'Leather'}",Grenadier Panda,Can be ridden. Can rapidly fire a grenade launcher while mounted.,"Seeding(Lv.2), Handcraft(Lv.2), Deforest(Lv.2), Transport(Lv.3)",100,100,90,90,100,100,100,500,700,5,6,6200,50,430,Power Shot (Lv.1 | Pwr.35 | CD.4s) | Seed Machine Gun (Lv.7 | Pwr.50 | CD.9s) | Stone Cannon (Lv.15 | Pwr.70 | CD.15s) | Crushing Punch (Lv.22 | Pwr.85 | CD.18s) | Seed Mine (Lv.30 | Pwr.65 | CD.13s) | Spine Vine (Lv.40 | Pwr.95 | CD.25s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
34,Woolipop,"Its entire body is 18,000 times sweeter than sugar. Carnivorous Pals lured by its scent will find themselves overwhelmed by sweetness
and even pass out should they take a bite of this Pal.",False,False,Neutral,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Sweet'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'PalOil'}",Candy Pop,Sometimes drops Cotton Candy when assigned to Ranch.,Monster Farm(Lv.1),70,70,70,90,100,100,100,300,400,2,3,1450,50,1190,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Sand Blast (Lv.7 | Pwr.40 | CD.4s) | Power Shot (Lv.15 | Pwr.35 | CD.4s) | Wind Cutter (Lv.22 | Pwr.30 | CD.2s) | Bubble Blast (Lv.30 | Pwr.65 | CD.13s) | Power Bomb (Lv.40 | Pwr.70 | CD.15s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
35,Caprity,"The shrub on this Pal's back produces berries as long as it is properly fed. It offers these berries to potential mates, and if the flavor is to their liking, romance blossoms.",False,False,Grass,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 2, 'item_name': 'Meat_BerryGoat'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 4, 'item_name': 'Berries'}",Berry Picker,Sometimes drops Red Berries from its back when assigned to Ranch.,"Seeding(Lv.2), Monster Farm(Lv.1)",100,70,70,90,120,100,70,400,550,4,3,2510,50,930,Wind Cutter (Lv.1 | Pwr.30 | CD.2s) | Air Cannon (Lv.7 | Pwr.25 | CD.2s) | Sand Blast (Lv.15 | Pwr.40 | CD.4s) | Power Shot (Lv.22 | Pwr.35 | CD.4s) | Grass Tornado (Lv.30 | Pwr.80 | CD.18s) | Spine Vine (Lv.40 | Pwr.95 | CD.25s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
36,Melpaca,"Don't be fooled by this Pal's fluffy appearance. A hypersonic kick from one of its long legs may
send you flying to the other side of the world.",False,False,Neutral,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 5, 'item_name': 'Wool'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Leather'}",Pacapaca Wool,"Can be ridden. Sometimes drops Wool when assigned to
Ranch.",Monster Farm(Lv.1),90,90,75,90,100,100,62,460,800,3,3,2740,50,890,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Fluffy Tackle (Lv.7 | Pwr.40 | CD.4s) | Sand Blast (Lv.15 | Pwr.40 | CD.4s) | Power Shot (Lv.22 | Pwr.35 | CD.4s) | Shockwave (Lv.30 | Pwr.40 | CD.4s) | Power Bomb (Lv.40 | Pwr.70 | CD.15s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
37,Eikthyrdeer,"The one who possesses the most impressive antlers becomes the leader of the herd. If their antlers are broken, they become depressed
and leave the herd never to be seen again.",False,False,Neutral,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 2, 'item_name': 'Meat_Deer'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'Leather'}",Guardian of the Forest,"Can be ridden. Can perform a double jump while mounted.
Increases efficiency of cutting trees.",Deforest(Lv.2),95,70,80,80,100,100,120,700,900,5,4,2620,50,920,Power Shot (Lv.1 | Pwr.35 | CD.4s) | Antler Uppercut (Lv.7 | Pwr.50 | CD.5s) | Stone Blast (Lv.15 | Pwr.55 | CD.10s) | Stone Cannon (Lv.22 | Pwr.70 | CD.15s) | Power Bomb (Lv.30 | Pwr.70 | CD.15s) | Rock Lance (Lv.40 | Pwr.150 | CD.55s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
38,Nitewing,"It carries newborn Pals to its nest and raises them as a surrogate parent.
Once the baby Pal has fattened up, it hunts them.",False,False,Neutral,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 3, 'item_name': 'Leather'}",,Travel Companion,Can be ridden as an flying mount.,Collection(Lv.2),100,100,95,80,100,100,150,600,750,7,3,6300,50,420,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Tornado Attack (Lv.7 | Pwr.65 | CD.13s) | Wind Cutter (Lv.15 | Pwr.30 | CD.2s) | Power Bomb (Lv.22 | Pwr.70 | CD.15s) | Sand Tornado (Lv.30 | Pwr.80 | CD.18s) | Grass Tornado (Lv.40 | Pwr.80 | CD.18s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
39,Ribbuny,"A Pal who's never without a bright smile. Occasionally, it gets its tentacles tied up in knots by Cattiva's pranks.
During those moments, its expression changes into something altogether demonic.",False,False,Neutral,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Leather'}","{'drop_rate': 5, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Poppy'}",Skilled Fingers,"While in team, increases attack power of Neutral Pals. While at a base, increases work efficiency if working at Weapon Workbench.","Handcraft(Lv.1), Collection(Lv.1), Transport(Lv.1)",75,100,65,70,100,100,100,245,350,2,1,1160,50,1310,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Power Shot (Lv.7 | Pwr.35 | CD.4s) | Ice Missile (Lv.15 | Pwr.30 | CD.3s) | Blizzard Spike (Lv.22 | Pwr.130 | CD.45s) | Power Bomb (Lv.30 | Pwr.70 | CD.15s) | Iceberg (Lv.40 | Pwr.70 | CD.15s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
40,Incineram,"In the dark of night, this Pal snatches prey to bring back to its territory. What happens to those poor souls afterwards isn't too hard to imagine.",False,False,Fire,Dark,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Horn'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Leather'}",Flameclaw Hunter,"When activated, attacks targeted enemy with a powerful Hellfire Claw.","Emit Flame(Lv.1), Handcraft(Lv.2), Mining(Lv.1), Transport(Lv.2)",95,150,100,85,100,100,160,700,960,4,4,4780,50,590,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Spirit Fire (Lv.7 | Pwr.45 | CD.7s) | Flare Arrow (Lv.15 | Pwr.55 | CD.10s) | Hellfire Claw (Lv.22 | Pwr.70 | CD.10s) | Shadow Burst (Lv.30 | Pwr.55 | CD.10s) | Fire Ball (Lv.40 | Pwr.150 | CD.55s) | Ignis Rage (Lv.50 | Pwr.120 | CD.40s)
41,Cinnamoth,"Sniffing its scales produces a feeling of unparalleled euphoria. There was some effort to further regulate this byproduct,
but the Free Pal Alliance have vehemently opposed these measures,
putting a stop to them.",False,False,Grass,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Honey'}","{'drop_rate': 20, 'min_drop': 1, 'max_drop': 1, 'item_name': 'LettuceSeeds'}",Mysterious Scales,"When activated, attacks targeted enemy with Poison Fog.","Seeding(Lv.2), Product Medicine(Lv.1)",70,100,80,80,100,100,150,550,700,3,4,5700,50,490,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Wind Cutter (Lv.7 | Pwr.30 | CD.2s) | Poison Fog (Lv.15 | Pwr.0 | CD.30s) | Sand Tornado (Lv.22 | Pwr.80 | CD.18s) | Seed Mine (Lv.30 | Pwr.65 | CD.13s) | Grass Tornado (Lv.40 | Pwr.80 | CD.18s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
42,Arsox,"In ancient times, carnivorous Pals pursued them relentlessly. The absurd fury in the cries of Arsox transformed into a raging inferno,
which has been passed on to this day.",False,False,Fire,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Horn'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'FireOrgan'}",Warm Body,Can be ridden. Keeps the rider warm in cold environments.,"Emit Flame(Lv.2), Deforest(Lv.1)",85,100,95,95,100,100,87,600,800,5,4,3520,50,790,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Blazing Horn (Lv.7 | Pwr.50 | CD.9s) | Spirit Fire (Lv.15 | Pwr.45 | CD.7s) | Flare Arrow (Lv.22 | Pwr.55 | CD.10s) | Ignis Breath (Lv.30 | Pwr.70 | CD.15s) | Ignis Rage (Lv.40 | Pwr.120 | CD.40s) | Fire Ball (Lv.50 | Pwr.150 | CD.55s)
43,Dumud,"When too relaxed, its reaction time drastically declines. Even if it were sliced from head to tail,
it probably wouldn't even realize that it should be dead until the next morning.",False,False,Ground,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 2, 'item_name': 'Meat_LazyCatfish'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'PalOil'}",Soil Improver,"While in team, increases attack power of Ground Pals.","Watering(Lv.1), Mining(Lv.2), Oil Extraction(Lv.1), Transport(Lv.1)",100,100,70,95,100,100,150,450,600,4,4,4690,50,895,
44,Cawgnito,"Long ago it freely soared the skies. After losing a contest with Galeclaw, it abandoned the skies,
and now lives a secretive life in the dark of night.",False,False,Dark,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 4, 'item_name': 'Bone'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 2, 'item_name': 'Venom'}",Telepeck,"When activated, attacks targeted enemy with a powerful Phantom Peck.",Deforest(Lv.1),75,80,95,80,100,100,170,920,1200,5,3,1840,50,1080,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Dark Ball (Lv.7 | Pwr.40 | CD.4s) | Phantom Peck (Lv.15 | Pwr.55 | CD.7s) | Shadow Burst (Lv.22 | Pwr.55 | CD.10s) | Spirit Flame (Lv.30 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.40 | Pwr.100 | CD.30s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
45,Leezpunk,"A Pal that always takes great care to maintain a stylish stance. Always on the hunt for the coolest poses, if given a mirror
it will spend all day posing in front of it.",False,False,Dark,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'TreasureBoxKey01'}","{'drop_rate': 1, 'min_drop': 1, 'max_drop': 1, 'item_name': 'TreasureBoxKey02'}",Sixth Sense,"When activated, utilizes its sixth sense to detect nearby dungeons.","Handcraft(Lv.1), Collection(Lv.1), Transport(Lv.1)",80,90,80,50,100,100,140,600,800,3,2,1720,50,1120,Poison Blast (Lv.1 | Pwr.30 | CD.2s) | Dark Ball (Lv.7 | Pwr.40 | CD.4s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Spirit Flame (Lv.22 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.30 | Pwr.100 | CD.30s) | Ignis Breath (Lv.40 | Pwr.70 | CD.15s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
46,Loupmoon,"The horns on its head grow under the moonlight. It doesn't hate the sun, but its horns
itch when sunlight hits them.",False,False,Dark,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Bone'}",,Claws Glistening in the Dark,"When activated, attacks targeted enemy with a powerful Jumping Claw.",Handcraft(Lv.2),80,130,100,80,100,100,150,600,800,5,3,2400,50,950,Dark Ball (Lv.1 | Pwr.40 | CD.4s) | Jumping Claw (Lv.7 | Pwr.55 | CD.7s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Icicle Cutter (Lv.22 | Pwr.55 | CD.10s) | Spirit Flame (Lv.30 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.40 | Pwr.100 | CD.30s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
