Child,Parent1,Parent2
Mammorest,Warsect,Xenolord
Mammorest,Warsect,Menasting
Mammorest,Warsect,Lyleen
Mammorest,Warsect,Menasting Terra
Mammorest,Warsect,Faleris Aqua
Mammorest,Quivern Botan,Knocklem
Mammorest,Quivern Botan,Xenolord
Mammorest,Quivern Botan,Menasting
Mammorest,Quivern Botan,Lyleen
Mammorest,Quivern Botan,Menasting Terra
Mammorest,Quivern Botan,Faleris Aqua
Mammorest,Braloha,Relaxaurus Lux
Mammorest,Braloha,Knocklem
Mammorest,Braloha,Xenolord
Mammorest,Braloha,Menasting
Mammorest,Braloha,Lyleen
Mammorest,Braloha,Menasting Terra
Mammorest,Elizabee,Warsect Terra
Mammorest,Elizabee,Relaxaurus Lux
Mammorest,Elizabee,Knocklem
Mammorest,Elizabee,Xenolord
Mammorest,Elizabee,Menasting
Mammorest,Reptyro,Relaxaurus
Mammorest,Reptyro,Warsect Terra
Mammorest,Reptyro,Relaxaurus Lux
Mammorest,Reptyro,Knocklem
Mammorest,Reptyro,Xenolord
Mammorest,Jormuntide Ignis,Mammorest Cryst
Mammorest,Jormuntide Ignis,Relaxaurus
Mammorest,Jormuntide Ignis,Warsect Terra
Mammorest,Jormuntide Ignis,Relaxaurus Lux
Mammorest,Jormuntide,Mammorest Cryst
Mammorest,Jormuntide,Relaxaurus
Mammorest,Jormuntide,Warsect Terra
Mammorest,Mammorest,Mammorest
Mammorest,Mammorest,Mammorest Cryst
90B Mammorest Cryst,Wumpo,Mammorest
90B Mammorest Cryst,Mammorest Cryst,Mammorest Cryst
Wumpo,Eikthyrdeer,Blazamut
Wumpo,Eikthyrdeer,Blazamut Ryu
Wumpo,Eikthyrdeer,Bellanoir
Wumpo,Eikthyrdeer,Bellanoir Libero
Wumpo,Mozzarina,Blazamut
Wumpo,Mozzarina,Blazamut Ryu
Wumpo,Lullu,Blazamut
Wumpo,Eikthyrdeer Terra,Suzaku Aqua
Wumpo,Dumud,Suzaku Aqua
Wumpo,Melpaca,Suzaku Aqua
Wumpo,Reindrix,Suzaku
Wumpo,Celaray,Shadowbeak
Wumpo,Celaray,Suzaku
Wumpo,Broncherry,Necromus
Wumpo,Broncherry,Shadowbeak
Wumpo,Dumud Gild,Necromus
Wumpo,Dumud Gild,Shadowbeak
Wumpo,Caprity Noct,Necromus
Wumpo,Caprity Noct,Shadowbeak
Wumpo,Digtoise,Paladius
Wumpo,Digtoise,Necromus
Wumpo,Broncherry Aqua,Jetragon
Wumpo,Broncherry Aqua,Neptilius
Wumpo,Broncherry Aqua,Paladius
Wumpo,Fenglope Lux,Jetragon
Wumpo,Fenglope Lux,Neptilius
Wumpo,Fenglope Lux,Paladius
Wumpo,Kitsun,Frostallion Noct
Wumpo,Kitsun,Jetragon
Wumpo,Kitsun,Neptilius
Wumpo,Celaray Lux,Frostallion Noct
Wumpo,Celaray Lux,Jetragon
Wumpo,Celaray Lux,Neptilius
Wumpo,Tarantriss,Frostallion Noct
Wumpo,Tarantriss,Jetragon
Wumpo,Tarantriss,Neptilius
Wumpo,Dinossom,Frostallion Noct
Wumpo,Celesdir,Frostallion Noct
Wumpo,Dinossom Lux,Frostallion
Wumpo,Loupmoon Cryst,Frostallion
Wumpo,Chillet,Cryolinx
Wumpo,Chillet,Frostallion
Wumpo,Croajiro,Cryolinx
Wumpo,Croajiro,Frostallion
Wumpo,Arsox,Orserk
Wumpo,Arsox,Cryolinx
Wumpo,Chillet Ignis,Orserk
Wumpo,Chillet Ignis,Cryolinx
Wumpo,Petallia,Astegon
Wumpo,Petallia,Orserk
Wumpo,Croajiro Noct,Cryolinx Terra
Wumpo,Croajiro Noct,Astegon
Wumpo,Foxcicle,Bastigor
Wumpo,Foxcicle,Cryolinx Terra
Wumpo,Prunelia,Bastigor
Wumpo,Prunelia,Cryolinx Terra
Wumpo,Tombat,Helzephyr Lux
Wumpo,Tombat,Bastigor
Wumpo,Polapup,Helzephyr Lux
Wumpo,Polapup,Bastigor
Wumpo,Rayhound,Helzephyr
Wumpo,Rayhound,Helzephyr Lux
Wumpo,Kitsun Noct,Helzephyr
Wumpo,Kitsun Noct,Helzephyr Lux
Wumpo,Shroomer Noct,Grizzbolt
Wumpo,Shroomer Noct,Helzephyr
Wumpo,Splatterina,Grizzbolt
Wumpo,Splatterina,Helzephyr
Wumpo,Shroomer,Lyleen Noct
Wumpo,Shroomer,Grizzbolt
Wumpo,Blazehowl,Beakon
Wumpo,Blazehowl,Silvegis
Wumpo,Blazehowl,Lyleen Noct
Wumpo,Nitemary,Beakon
Wumpo,Nitemary,Silvegis
Wumpo,Nitemary,Lyleen Noct
Wumpo,Katress,Reptyro Cryst
Wumpo,Katress,Beakon
Wumpo,Katress,Silvegis
Wumpo,Katress Ignis,Pyrin Noct
Wumpo,Katress Ignis,Reptyro Cryst
Wumpo,Univolt,Lyleen
Wumpo,Univolt,Menasting Terra
Wumpo,Univolt,Faleris Aqua
Wumpo,Univolt,Pyrin Noct
Wumpo,Dazemu,Lyleen
Wumpo,Dazemu,Menasting Terra
Wumpo,Dazemu,Faleris Aqua
Wumpo,Dazemu,Pyrin Noct
Wumpo,Blazehowl Noct,Menasting
Wumpo,Blazehowl Noct,Lyleen
Wumpo,Blazehowl Noct,Menasting Terra
Wumpo,Blazehowl Noct,Faleris Aqua
Wumpo,Dogen,Knocklem
Wumpo,Dogen,Xenolord
Wumpo,Dogen,Menasting
Wumpo,Dogen,Lyleen
Wumpo,Dogen,Menasting Terra
Wumpo,Vanwyrm,Relaxaurus Lux
Wumpo,Vanwyrm,Knocklem
Wumpo,Vanwyrm,Xenolord
Wumpo,Vanwyrm,Menasting
Wumpo,Frostplume,Warsect Terra
Wumpo,Frostplume,Relaxaurus Lux
Wumpo,Frostplume,Knocklem
Wumpo,Frostplume,Xenolord
Wumpo,Frostplume,Menasting
Wumpo,Bushi Noct,Relaxaurus
Wumpo,Bushi Noct,Warsect Terra
Wumpo,Bushi Noct,Relaxaurus Lux
Wumpo,Bushi Noct,Knocklem
Wumpo,Bushi Noct,Xenolord
Wumpo,Nyafia,Relaxaurus
Wumpo,Nyafia,Warsect Terra
Wumpo,Nyafia,Relaxaurus Lux
Wumpo,Bushi,Mammorest Cryst
Wumpo,Bushi,Relaxaurus
Wumpo,Bushi,Warsect Terra
Wumpo,Omascul,Mammorest
Wumpo,Omascul,Mammorest Cryst
Wumpo,Vanwyrm Cryst,Jormuntide
Wumpo,Vanwyrm Cryst,Mammorest
Wumpo,Icelyn,Reptyro
Wumpo,Icelyn,Jormuntide Ignis
Wumpo,Icelyn,Jormuntide
Wumpo,Incineram,Warsect
Wumpo,Incineram,Quivern Botan
Wumpo,Incineram,Braloha
Wumpo,Incineram,Elizabee
Wumpo,Incineram Noct,Quivern
Wumpo,Incineram Noct,Selyne
Wumpo,Incineram Noct,Warsect
Wumpo,Incineram Noct,Quivern Botan
Wumpo,Incineram Noct,Braloha
Wumpo,Anubis,Pyrin
Wumpo,Anubis,Prixter
Wumpo,Anubis,Quivern
Wumpo,Anubis,Selyne
Wumpo,Surfent,Faleris
Wumpo,Surfent,Starryon
Wumpo,Surfent,Pyrin
Wumpo,Surfent,Prixter
Wumpo,Surfent Terra,Ragnahawk
Wumpo,Surfent Terra,Faleris
Wumpo,Surfent Terra,Starryon
Wumpo,Sootseer,Ragnahawk
Wumpo,Sootseer,Faleris
Wumpo,Elphidran,Mossanda Lux
Wumpo,Elphidran,Ragnahawk
Wumpo,Elphidran Aqua,Azurmane
Wumpo,Elphidran Aqua,Mossanda Lux
Wumpo,Ghangler,Azurmane
Wumpo,Ghangler,Mossanda Lux
Wumpo,Penking,Sweepa
Wumpo,Penking,Azurmane
Wumpo,Grintale,Nitewing
Wumpo,Grintale,Sweepa
Wumpo,Gildane,Nitewing
Wumpo,Gildane,Sweepa
Wumpo,Ghangler Ignis,Nitewing
Wumpo,Ghangler Ignis,Sweepa
Wumpo,Azurobe,Mossanda
Wumpo,Azurobe,Whalaska Ignis
Wumpo,Azurobe,Nitewing
Wumpo,Penking Lux,Kingpaca Cryst
Wumpo,Penking Lux,Xenogard
Wumpo,Penking Lux,Mossanda
Wumpo,Penking Lux,Whalaska Ignis
Wumpo,Cinnamoth,Kingpaca Cryst
Wumpo,Cinnamoth,Xenogard
Wumpo,Cinnamoth,Mossanda
Wumpo,Cinnamoth,Whalaska Ignis
Wumpo,Azurobe Cryst,Sibelyx
Wumpo,Azurobe Cryst,Whalaska
Wumpo,Azurobe Cryst,Kingpaca Cryst
Wumpo,Azurobe Cryst,Xenogard
Wumpo,Wumpo Botan,Sibelyx
Wumpo,Wumpo Botan,Whalaska
Wumpo,Wumpo Botan,Kingpaca Cryst
Wumpo,Wumpo Botan,Xenogard
Wumpo,Kingpaca,Wumpo
Wumpo,Kingpaca,Palumba
Wumpo,Kingpaca,Sibelyx
Wumpo,Kingpaca,Whalaska
Wumpo,Xenovader,Wumpo
Wumpo,Xenovader,Palumba
Wumpo,Xenovader,Sibelyx
Wumpo,Wumpo,Wumpo
Wumpo,Wumpo,Palumba
91B Wumpo Botan,Loupmoon,Blazamut
91B Wumpo Botan,Loupmoon,Blazamut Ryu
91B Wumpo Botan,Loupmoon,Bellanoir
91B Wumpo Botan,Loupmoon,Bellanoir Libero
91B Wumpo Botan,Yakumo,Blazamut
91B Wumpo Botan,Yakumo,Blazamut Ryu
91B Wumpo Botan,Lovander,Suzaku Aqua
91B Wumpo Botan,Lovander,Blazamut
91B Wumpo Botan,Lovander,Blazamut Ryu
91B Wumpo Botan,Caprity,Suzaku Aqua
91B Wumpo Botan,Eikthyrdeer,Suzaku
91B Wumpo Botan,Eikthyrdeer,Suzaku Aqua
91B Wumpo Botan,Mozzarina,Shadowbeak
91B Wumpo Botan,Mozzarina,Suzaku
91B Wumpo Botan,Lullu,Shadowbeak
91B Wumpo Botan,Lullu,Suzaku
91B Wumpo Botan,Eikthyrdeer Terra,Necromus
91B Wumpo Botan,Eikthyrdeer Terra,Shadowbeak
91B Wumpo Botan,Eikthyrdeer Terra,Suzaku
91B Wumpo Botan,Dumud,Necromus
91B Wumpo Botan,Dumud,Shadowbeak
91B Wumpo Botan,Melpaca,Paladius
91B Wumpo Botan,Melpaca,Necromus
91B Wumpo Botan,Melpaca,Shadowbeak
91B Wumpo Botan,Reindrix,Jetragon
91B Wumpo Botan,Reindrix,Neptilius
91B Wumpo Botan,Reindrix,Paladius
91B Wumpo Botan,Reindrix,Necromus
91B Wumpo Botan,Celaray,Frostallion Noct
91B Wumpo Botan,Celaray,Jetragon
91B Wumpo Botan,Celaray,Neptilius
91B Wumpo Botan,Celaray,Paladius
91B Wumpo Botan,Broncherry,Frostallion Noct
91B Wumpo Botan,Broncherry,Jetragon
91B Wumpo Botan,Broncherry,Neptilius
91B Wumpo Botan,Dumud Gild,Frostallion Noct
91B Wumpo Botan,Caprity Noct,Frostallion Noct
91B Wumpo Botan,Digtoise,Frostallion
91B Wumpo Botan,Digtoise,Frostallion Noct
91B Wumpo Botan,Broncherry Aqua,Cryolinx
91B Wumpo Botan,Broncherry Aqua,Frostallion
91B Wumpo Botan,Fenglope Lux,Cryolinx
91B Wumpo Botan,Fenglope Lux,Frostallion
91B Wumpo Botan,Kitsun,Orserk
91B Wumpo Botan,Kitsun,Cryolinx
91B Wumpo Botan,Kitsun,Frostallion
91B Wumpo Botan,Celaray Lux,Orserk
91B Wumpo Botan,Celaray Lux,Cryolinx
91B Wumpo Botan,Celaray Lux,Frostallion
91B Wumpo Botan,Tarantriss,Orserk
91B Wumpo Botan,Tarantriss,Cryolinx
91B Wumpo Botan,Dinossom,Astegon
91B Wumpo Botan,Dinossom,Orserk
91B Wumpo Botan,Dinossom,Cryolinx
91B Wumpo Botan,Celesdir,Astegon
91B Wumpo Botan,Celesdir,Orserk
91B Wumpo Botan,Dinossom Lux,Cryolinx Terra
91B Wumpo Botan,Dinossom Lux,Astegon
91B Wumpo Botan,Dinossom Lux,Orserk
91B Wumpo Botan,Loupmoon Cryst,Cryolinx Terra
91B Wumpo Botan,Loupmoon Cryst,Astegon
91B Wumpo Botan,Chillet,Bastigor
91B Wumpo Botan,Chillet,Cryolinx Terra
91B Wumpo Botan,Chillet,Astegon
91B Wumpo Botan,Croajiro,Bastigor
91B Wumpo Botan,Croajiro,Cryolinx Terra
91B Wumpo Botan,Arsox,Helzephyr Lux
91B Wumpo Botan,Arsox,Bastigor
91B Wumpo Botan,Arsox,Cryolinx Terra
91B Wumpo Botan,Chillet Ignis,Helzephyr Lux
91B Wumpo Botan,Chillet Ignis,Bastigor
91B Wumpo Botan,Chillet Ignis,Cryolinx Terra
91B Wumpo Botan,Petallia,Helzephyr
91B Wumpo Botan,Petallia,Helzephyr Lux
91B Wumpo Botan,Petallia,Bastigor
91B Wumpo Botan,Croajiro Noct,Grizzbolt
91B Wumpo Botan,Croajiro Noct,Helzephyr
91B Wumpo Botan,Foxcicle,Lyleen Noct
91B Wumpo Botan,Foxcicle,Grizzbolt
91B Wumpo Botan,Foxcicle,Helzephyr
91B Wumpo Botan,Prunelia,Silvegis
91B Wumpo Botan,Prunelia,Lyleen Noct
91B Wumpo Botan,Prunelia,Grizzbolt
91B Wumpo Botan,Tombat,Beakon
91B Wumpo Botan,Tombat,Silvegis
91B Wumpo Botan,Tombat,Lyleen Noct
91B Wumpo Botan,Tombat,Grizzbolt
91B Wumpo Botan,Polapup,Beakon
91B Wumpo Botan,Polapup,Silvegis
91B Wumpo Botan,Polapup,Lyleen Noct
91B Wumpo Botan,Rayhound,Reptyro Cryst
91B Wumpo Botan,Rayhound,Beakon
91B Wumpo Botan,Rayhound,Silvegis
91B Wumpo Botan,Rayhound,Lyleen Noct
91B Wumpo Botan,Kitsun Noct,Reptyro Cryst
91B Wumpo Botan,Kitsun Noct,Beakon
91B Wumpo Botan,Kitsun Noct,Silvegis
91B Wumpo Botan,Shroomer Noct,Pyrin Noct
91B Wumpo Botan,Shroomer Noct,Reptyro Cryst
91B Wumpo Botan,Shroomer Noct,Beakon
91B Wumpo Botan,Splatterina,Faleris Aqua
91B Wumpo Botan,Splatterina,Pyrin Noct
91B Wumpo Botan,Splatterina,Reptyro Cryst
91B Wumpo Botan,Shroomer,Lyleen
91B Wumpo Botan,Shroomer,Menasting Terra
91B Wumpo Botan,Shroomer,Faleris Aqua
91B Wumpo Botan,Shroomer,Pyrin Noct
91B Wumpo Botan,Shroomer,Reptyro Cryst
91B Wumpo Botan,Blazehowl,Menasting
91B Wumpo Botan,Blazehowl,Lyleen
91B Wumpo Botan,Blazehowl,Menasting Terra
91B Wumpo Botan,Blazehowl,Faleris Aqua
91B Wumpo Botan,Blazehowl,Pyrin Noct
91B Wumpo Botan,Nitemary,Knocklem
91B Wumpo Botan,Nitemary,Xenolord
91B Wumpo Botan,Nitemary,Menasting
91B Wumpo Botan,Nitemary,Lyleen
91B Wumpo Botan,Nitemary,Menasting Terra
91B Wumpo Botan,Nitemary,Faleris Aqua
91B Wumpo Botan,Katress,Relaxaurus Lux
91B Wumpo Botan,Katress,Knocklem
91B Wumpo Botan,Katress,Xenolord
91B Wumpo Botan,Katress,Menasting
91B Wumpo Botan,Katress,Lyleen
91B Wumpo Botan,Katress,Menasting Terra
91B Wumpo Botan,Katress Ignis,Relaxaurus
91B Wumpo Botan,Katress Ignis,Warsect Terra
91B Wumpo Botan,Katress Ignis,Relaxaurus Lux
91B Wumpo Botan,Katress Ignis,Knocklem
91B Wumpo Botan,Katress Ignis,Xenolord
91B Wumpo Botan,Katress Ignis,Menasting
91B Wumpo Botan,Univolt,Mammorest Cryst
91B Wumpo Botan,Univolt,Relaxaurus
91B Wumpo Botan,Univolt,Warsect Terra
91B Wumpo Botan,Univolt,Relaxaurus Lux
91B Wumpo Botan,Dazemu,Mammorest Cryst
91B Wumpo Botan,Dazemu,Relaxaurus
91B Wumpo Botan,Dazemu,Warsect Terra
91B Wumpo Botan,Blazehowl Noct,Mammorest
91B Wumpo Botan,Blazehowl Noct,Mammorest Cryst
91B Wumpo Botan,Blazehowl Noct,Relaxaurus
91B Wumpo Botan,Dogen,Mammorest
91B Wumpo Botan,Dogen,Mammorest Cryst
91B Wumpo Botan,Vanwyrm,Jormuntide
91B Wumpo Botan,Vanwyrm,Mammorest
91B Wumpo Botan,Vanwyrm,Mammorest Cryst
91B Wumpo Botan,Frostplume,Jormuntide Ignis
91B Wumpo Botan,Frostplume,Jormuntide
91B Wumpo Botan,Frostplume,Mammorest
91B Wumpo Botan,Bushi Noct,Reptyro
91B Wumpo Botan,Bushi Noct,Jormuntide Ignis
91B Wumpo Botan,Bushi Noct,Jormuntide
91B Wumpo Botan,Bushi Noct,Mammorest
91B Wumpo Botan,Nyafia,Reptyro
91B Wumpo Botan,Nyafia,Jormuntide Ignis
91B Wumpo Botan,Nyafia,Jormuntide
91B Wumpo Botan,Bushi,Elizabee
91B Wumpo Botan,Bushi,Reptyro
91B Wumpo Botan,Bushi,Jormuntide Ignis
91B Wumpo Botan,Bushi,Jormuntide
91B Wumpo Botan,Omascul,Warsect
91B Wumpo Botan,Omascul,Quivern Botan
91B Wumpo Botan,Omascul,Braloha
91B Wumpo Botan,Omascul,Elizabee
91B Wumpo Botan,Omascul,Reptyro
91B Wumpo Botan,Vanwyrm Cryst,Quivern
91B Wumpo Botan,Vanwyrm Cryst,Selyne
91B Wumpo Botan,Vanwyrm Cryst,Warsect
91B Wumpo Botan,Vanwyrm Cryst,Quivern Botan
91B Wumpo Botan,Vanwyrm Cryst,Braloha
91B Wumpo Botan,Vanwyrm Cryst,Elizabee
91B Wumpo Botan,Icelyn,Starryon
91B Wumpo Botan,Icelyn,Pyrin
91B Wumpo Botan,Icelyn,Prixter
91B Wumpo Botan,Icelyn,Quivern
91B Wumpo Botan,Icelyn,Selyne
91B Wumpo Botan,Incineram,Ragnahawk
91B Wumpo Botan,Incineram,Faleris
91B Wumpo Botan,Incineram,Starryon
91B Wumpo Botan,Incineram,Pyrin
91B Wumpo Botan,Incineram Noct,Mossanda Lux
91B Wumpo Botan,Incineram Noct,Ragnahawk
91B Wumpo Botan,Incineram Noct,Faleris
91B Wumpo Botan,Anubis,Azurmane
91B Wumpo Botan,Anubis,Mossanda Lux
91B Wumpo Botan,Anubis,Ragnahawk
91B Wumpo Botan,Surfent,Sweepa
91B Wumpo Botan,Surfent,Azurmane
91B Wumpo Botan,Surfent,Mossanda Lux
91B Wumpo Botan,Surfent Terra,Nitewing
91B Wumpo Botan,Surfent Terra,Sweepa
91B Wumpo Botan,Surfent Terra,Azurmane
91B Wumpo Botan,Sootseer,Nitewing
91B Wumpo Botan,Sootseer,Sweepa
91B Wumpo Botan,Elphidran,Mossanda
91B Wumpo Botan,Elphidran,Whalaska Ignis
91B Wumpo Botan,Elphidran,Nitewing
91B Wumpo Botan,Elphidran,Sweepa
91B Wumpo Botan,Elphidran Aqua,Kingpaca Cryst
91B Wumpo Botan,Elphidran Aqua,Xenogard
91B Wumpo Botan,Elphidran Aqua,Mossanda
91B Wumpo Botan,Elphidran Aqua,Whalaska Ignis
91B Wumpo Botan,Elphidran Aqua,Nitewing
91B Wumpo Botan,Ghangler,Whalaska
91B Wumpo Botan,Ghangler,Kingpaca Cryst
91B Wumpo Botan,Ghangler,Xenogard
91B Wumpo Botan,Ghangler,Mossanda
91B Wumpo Botan,Ghangler,Whalaska Ignis
91B Wumpo Botan,Penking,Sibelyx
91B Wumpo Botan,Penking,Whalaska
91B Wumpo Botan,Penking,Kingpaca Cryst
91B Wumpo Botan,Penking,Xenogard
91B Wumpo Botan,Penking,Mossanda
91B Wumpo Botan,Penking,Whalaska Ignis
91B Wumpo Botan,Grintale,Wumpo
91B Wumpo Botan,Grintale,Palumba
91B Wumpo Botan,Grintale,Sibelyx
91B Wumpo Botan,Grintale,Whalaska
91B Wumpo Botan,Grintale,Kingpaca Cryst
91B Wumpo Botan,Gildane,Xenovader
91B Wumpo Botan,Gildane,Wumpo
91B Wumpo Botan,Gildane,Palumba
91B Wumpo Botan,Gildane,Sibelyx
91B Wumpo Botan,Gildane,Whalaska
91B Wumpo Botan,Ghangler Ignis,Xenovader
91B Wumpo Botan,Ghangler Ignis,Wumpo
91B Wumpo Botan,Ghangler Ignis,Palumba
91B Wumpo Botan,Ghangler Ignis,Sibelyx
91B Wumpo Botan,Ghangler Ignis,Whalaska
91B Wumpo Botan,Azurobe,Kingpaca
91B Wumpo Botan,Azurobe,Xenovader
91B Wumpo Botan,Azurobe,Wumpo
91B Wumpo Botan,Azurobe,Palumba
91B Wumpo Botan,Azurobe,Sibelyx
91B Wumpo Botan,Penking Lux,Azurobe Cryst
91B Wumpo Botan,Penking Lux,Wumpo Botan
91B Wumpo Botan,Penking Lux,Kingpaca
91B Wumpo Botan,Penking Lux,Xenovader
91B Wumpo Botan,Penking Lux,Wumpo
91B Wumpo Botan,Cinnamoth,Azurobe Cryst
91B Wumpo Botan,Cinnamoth,Wumpo Botan
91B Wumpo Botan,Cinnamoth,Kingpaca
91B Wumpo Botan,Cinnamoth,Xenovader
91B Wumpo Botan,Cinnamoth,Wumpo
91B Wumpo Botan,Wumpo Botan,Azurobe Cryst
91B Wumpo Botan,Azurobe Cryst,Kingpaca
91B Wumpo Botan,Azurobe Cryst,Wumpo Botan
91B Wumpo Botan,Wumpo Botan,Wumpo Botan
91B Wumpo Botan,Wumpo Botan,Kingpaca
Warsect,Univolt,Blazamut
Warsect,Univolt,Blazamut Ryu
Warsect,Univolt,Bellanoir
Warsect,Univolt,Bellanoir Libero
Warsect,Dazemu,Blazamut
Warsect,Dazemu,Blazamut Ryu
Warsect,Dazemu,Bellanoir
Warsect,Dazemu,Bellanoir Libero
Warsect,Blazehowl Noct,Blazamut
Warsect,Blazehowl Noct,Blazamut Ryu
Warsect,Dogen,Blazamut
Warsect,Vanwyrm,Suzaku Aqua
Warsect,Frostplume,Suzaku Aqua
Warsect,Bushi Noct,Suzaku Aqua
Warsect,Nyafia,Suzaku Aqua
Warsect,Bushi,Suzaku
Warsect,Omascul,Shadowbeak
Warsect,Omascul,Suzaku
Warsect,Vanwyrm Cryst,Necromus
Warsect,Vanwyrm Cryst,Shadowbeak
Warsect,Icelyn,Paladius
Warsect,Icelyn,Necromus
Warsect,Incineram,Frostallion Noct
Warsect,Incineram,Jetragon
Warsect,Incineram,Neptilius
Warsect,Incineram Noct,Frostallion Noct
Warsect,Surfent,Cryolinx
Warsect,Surfent,Frostallion
Warsect,Surfent Terra,Orserk
Warsect,Surfent Terra,Cryolinx
Warsect,Sootseer,Orserk
Warsect,Sootseer,Cryolinx
Warsect,Elphidran,Astegon
Warsect,Elphidran,Orserk
Warsect,Elphidran Aqua,Cryolinx Terra
Warsect,Elphidran Aqua,Astegon
Warsect,Ghangler,Cryolinx Terra
Warsect,Ghangler,Astegon
Warsect,Penking,Bastigor
Warsect,Penking,Cryolinx Terra
Warsect,Grintale,Helzephyr Lux
Warsect,Grintale,Bastigor
Warsect,Gildane,Helzephyr Lux
Warsect,Gildane,Bastigor
Warsect,Ghangler Ignis,Helzephyr Lux
Warsect,Ghangler Ignis,Bastigor
Warsect,Azurobe,Helzephyr
Warsect,Azurobe,Helzephyr Lux
Warsect,Penking Lux,Grizzbolt
Warsect,Penking Lux,Helzephyr
Warsect,Cinnamoth,Grizzbolt
Warsect,Cinnamoth,Helzephyr
Warsect,Azurobe Cryst,Lyleen Noct
Warsect,Azurobe Cryst,Grizzbolt
Warsect,Wumpo Botan,Lyleen Noct
Warsect,Wumpo Botan,Grizzbolt
Warsect,Kingpaca,Beakon
Warsect,Kingpaca,Silvegis
Warsect,Kingpaca,Lyleen Noct
Warsect,Xenovader,Beakon
Warsect,Xenovader,Silvegis
Warsect,Xenovader,Lyleen Noct
Warsect,Wumpo,Reptyro Cryst
Warsect,Wumpo,Beakon
Warsect,Wumpo,Silvegis
Warsect,Palumba,Reptyro Cryst
Warsect,Palumba,Beakon
Warsect,Sibelyx,Pyrin Noct
Warsect,Sibelyx,Reptyro Cryst
Warsect,Whalaska,Faleris Aqua
Warsect,Whalaska,Pyrin Noct
Warsect,Whalaska,Reptyro Cryst
Warsect,Kingpaca Cryst,Lyleen
Warsect,Kingpaca Cryst,Menasting Terra
Warsect,Kingpaca Cryst,Faleris Aqua
Warsect,Kingpaca Cryst,Pyrin Noct
Warsect,Xenogard,Lyleen
Warsect,Xenogard,Menasting Terra
Warsect,Xenogard,Faleris Aqua
Warsect,Xenogard,Pyrin Noct
Warsect,Mossanda,Menasting
Warsect,Mossanda,Lyleen
Warsect,Mossanda,Menasting Terra
Warsect,Mossanda,Faleris Aqua
Warsect,Whalaska Ignis,Menasting
Warsect,Whalaska Ignis,Lyleen
Warsect,Whalaska Ignis,Menasting Terra
Warsect,Whalaska Ignis,Faleris Aqua
Warsect,Nitewing,Relaxaurus Lux
Warsect,Nitewing,Knocklem
Warsect,Nitewing,Xenolord
Warsect,Nitewing,Menasting
Warsect,Sweepa,Relaxaurus
Warsect,Sweepa,Warsect Terra
Warsect,Sweepa,Relaxaurus Lux
Warsect,Sweepa,Knocklem
Warsect,Sweepa,Xenolord
Warsect,Azurmane,Mammorest Cryst
Warsect,Azurmane,Relaxaurus
Warsect,Azurmane,Warsect Terra
Warsect,Mossanda Lux,Mammorest
Warsect,Mossanda Lux,Mammorest Cryst
Warsect,Ragnahawk,Jormuntide
Warsect,Ragnahawk,Mammorest
Warsect,Faleris,Reptyro
Warsect,Faleris,Jormuntide Ignis
Warsect,Starryon,Reptyro
Warsect,Starryon,Jormuntide Ignis
Warsect,Starryon,Jormuntide
Warsect,Pyrin,Elizabee
Warsect,Pyrin,Reptyro
Warsect,Pyrin,Jormuntide Ignis
Warsect,Prixter,Braloha
Warsect,Prixter,Elizabee
Warsect,Prixter,Reptyro
Warsect,Quivern,Warsect
Warsect,Quivern,Quivern Botan
Warsect,Quivern,Braloha
Warsect,Quivern,Elizabee
Warsect,Selyne,Warsect
Warsect,Selyne,Quivern Botan
Warsect,Selyne,Braloha
Warsect,Selyne,Elizabee
Warsect,Warsect,Warsect
Warsect,Quivern Botan,Warsect
Warsect,Warsect,Braloha
Warsect,Warsect,Quivern Botan
Warsect,Quivern Botan,Braloha
92B Warsect Terra,Digtoise,Warsect
92B Warsect Terra,Warsect Terra,Warsect Terra
Fenglope,Chikipi,Kingpaca
Fenglope,Chikipi,Xenovader
Fenglope,Chikipi,Wumpo
Fenglope,Chikipi,Palumba
Fenglope,Chikipi,Sibelyx
Fenglope,Chikipi,Whalaska
Fenglope,Chikipi,Kingpaca Cryst
Fenglope,Chikipi,Xenogard
Fenglope,Teafant,Azurobe Cryst
Fenglope,Teafant,Wumpo Botan
Fenglope,Teafant,Kingpaca
Fenglope,Teafant,Xenovader
Fenglope,Teafant,Wumpo
Fenglope,Teafant,Palumba
Fenglope,Teafant,Sibelyx
Fenglope,Teafant,Whalaska
Fenglope,Mau,Penking Lux
Fenglope,Mau,Cinnamoth
Fenglope,Mau,Azurobe Cryst
Fenglope,Mau,Wumpo Botan
Fenglope,Mau,Kingpaca
Fenglope,Mau,Xenovader
Fenglope,Mau,Wumpo
Fenglope,Mau,Palumba
Fenglope,Lamball,Azurobe
Fenglope,Lamball,Penking Lux
Fenglope,Lamball,Cinnamoth
Fenglope,Lamball,Azurobe Cryst
Fenglope,Lamball,Wumpo Botan
Fenglope,Lamball,Kingpaca
Fenglope,Lamball,Xenovader
Fenglope,Azurobe,Lamball
Fenglope,Penking Lux,Lamball
Fenglope,Cinnamoth,Lamball
Fenglope,Azurobe Cryst,Lamball
Fenglope,Wumpo Botan,Lamball
Fenglope,Kingpaca,Lamball
Fenglope,Xenovader,Lamball
Fenglope,Cattiva,Grintale
Fenglope,Cattiva,Gildane
